id,connections,avg_query_time_ms,slow_queries,created_at
40016,34,2.4000,0,"2021-04-28 15:57:13"
40017,47,4.0000,0,"2021-04-28 15:57:13"
40018,34,2.0000,0,"2021-04-28 15:57:13"
40019,46,4.6000,0,"2021-04-28 15:57:13"
40020,39,3.4000,0,"2021-11-13 03:35:26"
40021,41,1.2000,0,"2021-11-13 03:35:26"
40022,2,2.1000,0,"2021-11-13 03:35:26"
40023,6,2.5000,0,"2021-11-13 03:35:26"
40024,9,4.5000,0,"2021-11-13 03:35:26"
40025,2,1.9000,0,"2021-11-13 03:35:26"
40026,9,2.3000,0,"2021-11-13 03:35:26"
40027,2,3.2000,0,"2021-11-13 03:35:26"
40028,23,1.9000,0,"2021-05-04 22:38:53"
40029,27,1.6000,0,"2021-05-04 22:38:53"
40030,12,3.6000,0,"2021-05-04 22:38:53"
40031,36,3.5000,0,"2021-05-04 22:38:53"
40032,6,4.2000,0,"2021-05-04 22:38:53"
40033,5,2.0000,0,"2021-05-04 22:38:53"
40034,7,1.8000,0,"2021-05-04 22:38:53"
40035,5,3.5000,0,"2021-05-04 22:38:53"
40036,38,2.1000,0,"2020-09-21 14:33:50"
40037,46,1.6000,0,"2020-09-21 14:33:50"
40038,17,0.9000,0,"2020-09-21 14:33:50"
40039,16,1.7000,0,"2020-09-21 14:33:50"
40040,15,0.5000,0,"2020-09-21 14:33:50"
40041,12,1.6000,0,"2020-09-21 14:33:50"
40042,41,2.3000,0,"2022-12-14 16:14:31"
40043,21,4.0000,0,"2022-12-14 16:14:31"
40044,16,1.5000,0,"2022-12-14 16:14:31"
40045,48,1.5000,0,"2022-12-14 16:14:31"
40046,37,1.2000,1,"2022-12-14 16:14:31"
40047,32,0.8000,0,"2022-12-14 16:14:31"
40048,41,4.1000,0,"2026-01-31 04:13:26"
40049,33,3.3000,0,"2026-01-31 04:13:26"
40050,19,4.9000,0,"2026-01-31 04:13:26"
40051,47,3.6000,0,"2026-01-31 04:13:26"
40052,22,3.9000,0,"2026-01-31 04:13:26"
40053,10,2.6000,0,"2026-01-31 04:13:26"
40054,10,4.5000,0,"2026-01-31 04:13:26"
40055,5,4.9000,0,"2026-01-31 04:13:26"
40056,8,1.0000,0,"2026-01-31 04:13:26"
40057,9,1.9000,0,"2026-01-31 04:13:26"
40058,2,0.6000,0,"2026-01-31 04:13:26"
40059,6,2.5000,0,"2026-01-31 04:13:26"
40060,45,2.0000,0,"2023-08-31 06:25:25"
40061,42,3.1000,0,"2023-08-31 06:25:25"
40062,31,3.7000,0,"2023-08-31 06:25:25"
40063,40,0.6000,0,"2023-08-31 06:25:25"
40064,17,1.9000,0,"2023-08-31 06:25:25"
40065,3,0.8000,0,"2023-08-31 06:25:25"
40066,8,4.3000,0,"2023-08-31 06:25:25"
40067,4,1.5000,0,"2023-08-31 06:25:25"
40068,7,4.2000,0,"2023-08-31 06:25:25"
40069,9,4.8000,0,"2023-08-31 06:25:25"
40070,8,1.3000,0,"2023-08-31 06:25:25"
40071,2,0.5000,0,"2023-08-31 06:25:25"
40072,28,2.9000,0,"2023-08-31 06:25:25"
40073,33,5.0000,0,"2023-08-31 06:25:25"
40074,44,3.6000,0,"2023-08-31 06:25:25"
40075,9,1.2000,0,"2023-08-31 06:25:25"
40076,8,1.8000,0,"2023-08-31 06:25:25"
40077,6,3.0000,0,"2023-08-31 06:25:25"
40078,3,4.7000,0,"2023-08-31 06:25:25"
40079,5,1.7000,0,"2023-08-31 06:25:25"
40080,3,2.0000,0,"2023-08-31 06:25:25"
40081,13,1.6000,0,"2023-08-31 06:25:25"
40082,18,4.9000,0,"2023-08-31 06:25:25"
40083,15,2.7000,0,"2023-08-31 06:25:25"
40084,19,4.0000,0,"2023-08-31 06:25:25"
40085,2,3.9000,0,"2023-08-31 06:25:25"
40086,2,3.4000,0,"2023-08-31 06:25:25"
40087,5,2.9000,1,"2023-08-31 06:25:25"
40088,9,0.7000,0,"2023-08-31 06:25:25"
40089,7,1.2000,0,"2023-08-31 06:25:25"
40090,9,1.3000,0,"2023-08-31 06:25:25"
40091,5,2.8000,0,"2023-08-31 06:25:25"
40092,25,3.6000,0,"2023-05-01 15:03:46"
40093,34,3.7000,0,"2023-05-01 15:03:46"
40094,45,4.5000,0,"2023-05-01 15:03:46"
40095,33,2.8000,0,"2023-05-01 15:03:46"
40096,40,2.5000,0,"2023-05-01 15:03:46"
40097,35,5.0000,0,"2023-05-01 15:03:46"
40098,39,3.8000,0,"2022-07-25 18:11:02"
40099,43,0.7000,0,"2022-07-25 18:11:02"
40100,38,1.3000,0,"2022-07-25 18:11:02"
40101,11,3.2000,0,"2022-07-25 18:11:02"
40102,18,0.5000,0,"2022-07-25 18:11:02"
40103,23,5.0000,0,"2022-07-25 18:11:02"
40104,5,2.7000,0,"2022-07-25 18:11:02"
40105,10,2.3000,1,"2022-07-25 18:11:02"
40106,45,2.9000,0,"2020-03-24 06:20:18"
40107,44,3.7000,0,"2020-03-24 06:20:18"
40108,43,0.9000,0,"2020-03-24 06:20:18"
40109,25,3.8000,0,"2020-03-24 06:20:18"
40110,6,1.1000,0,"2020-03-24 06:20:18"
40111,6,1.4000,0,"2020-03-24 06:20:18"
40112,2,2.4000,0,"2020-03-24 06:20:18"
40113,6,3.0000,1,"2020-03-24 06:20:18"
40114,8,0.7000,0,"2020-03-24 06:20:18"
40115,5,3.7000,0,"2020-03-24 06:20:18"
40116,50,4.0000,0,"2025-09-03 13:06:15"
40117,10,1.3000,0,"2025-09-03 13:06:15"
40118,24,2.6000,0,"2025-09-03 13:06:15"
40119,46,4.0000,0,"2025-09-03 13:06:15"
40120,36,2.5000,0,"2025-09-03 13:06:15"
40121,41,1.9000,0,"2025-09-03 13:06:15"
40122,11,2.7000,0,"2021-05-10 19:03:17"
40123,26,0.7000,0,"2021-05-10 19:03:17"
40124,39,1.5000,0,"2021-05-10 19:03:17"
40125,10,1.7000,0,"2021-05-10 19:03:17"
40126,7,1.7000,0,"2021-05-10 19:03:17"
40127,9,4.7000,0,"2021-05-10 19:03:17"
40128,44,3.0000,0,"2023-07-05 19:19:38"
40129,45,1.6000,0,"2023-07-05 19:19:38"
40130,17,1.9000,0,"2023-07-05 19:19:38"
40131,7,4.4000,0,"2023-07-05 19:19:38"
40132,7,4.3000,0,"2023-07-05 19:19:38"
40133,4,1.3000,0,"2023-07-05 19:19:38"
40134,10,1.5000,0,"2022-03-22 03:42:47"
40135,34,4.7000,0,"2022-03-22 03:42:47"
40136,36,2.7000,0,"2022-03-22 03:42:47"
40137,36,1.0000,0,"2022-03-22 03:42:47"
40138,39,4.2000,0,"2022-03-22 03:42:47"
40139,17,1.0000,0,"2022-03-22 03:42:47"
40140,9,3.3000,0,"2022-03-22 03:42:47"
40141,10,2.9000,0,"2022-03-22 03:42:47"
40142,8,0.5000,0,"2022-03-22 03:42:47"
40143,6,4.0000,0,"2022-03-22 03:42:47"
40144,8,4.4000,0,"2022-03-22 03:42:47"
40145,4,2.5000,0,"2022-03-22 03:42:47"
40146,32,1.2000,0,"2025-08-08 09:28:16"
40147,12,2.5000,0,"2025-08-08 09:28:16"
40148,14,4.1000,0,"2025-08-08 09:28:16"
40149,6,1.0000,0,"2025-08-08 09:28:16"
40150,4,1.6000,0,"2025-08-08 09:28:16"
40151,10,2.5000,0,"2025-08-08 09:28:16"
40152,7,4.3000,0,"2025-08-08 09:28:16"
40153,18,3.1000,0,"2025-08-08 09:28:16"
40154,46,3.0000,0,"2025-08-08 09:28:16"
40155,24,2.5000,0,"2025-08-08 09:28:16"
40156,24,1.6000,0,"2023-02-24 21:16:24"
40157,23,4.0000,0,"2023-02-24 21:16:24"
40158,46,4.7000,0,"2023-02-24 21:16:24"
40159,2,1.2000,0,"2023-02-24 21:16:24"
40160,3,3.3000,0,"2023-02-24 21:16:24"
40161,7,4.6000,0,"2023-02-24 21:16:24"
40162,29,0.6000,0,"2024-04-20 16:21:19"
40163,25,0.5000,0,"2024-04-20 16:21:19"
40164,5,1.1000,0,"2024-04-20 16:21:19"
40165,2,1.1000,0,"2024-04-20 16:21:19"
40166,3,2.0000,0,"2024-04-20 16:21:19"
40167,7,1.8000,0,"2024-04-20 16:21:19"
40168,5,2.3000,0,"2024-04-20 16:21:19"
40169,9,3.2000,0,"2024-04-20 16:21:19"
40170,56,9.3000,2,"2024-04-20 16:21:19"
40171,49,7.6000,0,"2024-04-20 16:21:19"
40172,9,4.8000,0,"2024-04-20 16:21:19"
40173,6,2.1000,0,"2024-04-20 16:21:19"
40174,10,2.0000,0,"2024-04-20 16:21:19"
40175,30,1.1000,0,"2022-10-11 19:25:42"
40176,34,1.4000,0,"2022-10-11 19:25:42"
40177,31,1.7000,0,"2022-10-11 19:25:42"
40178,7,4.9000,0,"2022-10-11 19:25:42"
40179,7,2.5000,0,"2022-10-11 19:25:42"
40180,8,0.9000,0,"2022-10-11 19:25:42"
40181,46,0.9000,0,"2022-04-14 01:08:36"
40182,11,1.0000,0,"2022-04-14 01:08:36"
40183,6,4.1000,0,"2022-04-14 01:08:36"
40184,2,3.5000,0,"2022-04-14 01:08:36"
40185,10,3.0000,0,"2022-04-14 01:08:36"
40186,2,1.7000,0,"2022-04-14 01:08:36"
40187,6,4.8000,0,"2022-04-14 01:08:36"
40188,10,4.3000,0,"2022-04-14 01:08:36"
40189,30,4.3000,0,"2024-08-30 06:11:06"
40190,18,2.9000,0,"2024-08-30 06:11:06"
40191,40,2.7000,0,"2024-08-30 06:11:06"
40192,5,4.7000,0,"2024-08-30 06:11:06"
40193,6,4.8000,0,"2024-08-30 06:11:06"
40194,4,2.4000,0,"2024-08-30 06:11:06"
40195,7,1.7000,0,"2024-08-30 06:11:06"
40196,10,4.4000,0,"2024-08-30 06:11:06"
40197,7,5.0000,0,"2024-08-30 06:11:06"
40198,6,1.1000,0,"2024-08-30 06:11:06"
40199,10,3.3000,0,"2024-08-30 06:11:06"
40200,4,2.8000,0,"2024-08-30 06:11:06"
40201,13,2.0000,0,"2025-08-04 20:13:58"
40202,16,4.2000,0,"2025-08-04 20:13:58"
40203,6,2.0000,0,"2025-08-04 20:13:58"
40204,3,2.1000,0,"2025-08-04 20:13:58"
40205,4,2.1000,0,"2025-08-04 20:13:58"
40206,2,3.6000,0,"2025-08-04 20:13:58"
40207,47,3.5000,0,"2023-09-02 01:02:20"
40208,26,4.5000,0,"2023-09-02 01:02:20"
40209,6,2.1000,0,"2023-09-02 01:02:20"
40210,7,3.5000,0,"2023-09-02 01:02:20"
40211,5,3.3000,0,"2023-09-02 01:02:20"
40212,8,4.3000,0,"2023-09-02 01:02:20"
40213,2,2.1000,0,"2023-09-02 01:02:20"
40214,4,1.7000,0,"2023-09-02 01:02:20"
40215,11,1.4000,0,"2023-10-10 20:22:48"
40216,23,4.7000,0,"2023-10-10 20:22:48"
40217,46,4.4000,0,"2023-10-10 20:22:48"
40218,10,1.5000,0,"2023-10-10 20:22:48"
40219,3,4.5000,0,"2023-10-10 20:22:48"
40220,4,2.2000,0,"2023-10-10 20:22:48"
40221,26,4.3000,0,"2021-07-26 09:33:57"
40222,14,3.8000,0,"2021-07-26 09:33:57"
40223,40,2.2000,0,"2020-11-28 10:08:34"
40224,12,3.4000,0,"2020-11-28 10:08:34"
40225,40,4.3000,0,"2020-11-28 10:08:34"
40226,10,2.2000,0,"2020-11-28 10:08:34"
40227,10,3.7000,0,"2020-11-28 10:08:34"
40228,8,0.5000,0,"2020-11-28 10:08:34"
40229,3,1.1000,0,"2020-11-28 10:08:34"
40230,9,1.8000,0,"2020-11-28 10:08:34"
40231,2,0.8000,0,"2020-11-28 10:08:34"
40232,4,1.6000,0,"2020-11-28 10:08:34"
40233,24,3.7000,0,"2021-04-09 17:59:56"
40234,50,1.3000,0,"2021-04-09 17:59:56"
40235,49,2.8000,0,"2021-04-09 17:59:56"
40236,17,4.6000,0,"2021-04-09 17:59:56"
40237,9,0.7000,0,"2021-04-09 17:59:56"
40238,10,4.5000,0,"2021-04-09 17:59:56"
40239,14,3.7000,0,"2021-08-26 17:37:16"
40240,25,2.3000,0,"2021-08-26 17:37:16"
40241,16,2.8000,0,"2021-08-26 17:37:16"
40242,10,1.3000,0,"2021-08-26 17:37:16"
40243,44,4.8000,0,"2021-08-26 17:37:16"
40244,4,3.7000,0,"2021-08-26 17:37:16"
40245,14,2.8000,0,"2021-08-21 14:05:18"
40246,34,2.3000,0,"2021-08-21 14:05:18"
40247,47,3.0000,0,"2021-08-21 14:05:18"
40248,4,3.1000,0,"2021-08-21 14:05:18"
40249,3,2.8000,0,"2021-08-21 14:05:18"
40250,4,2.7000,0,"2021-08-21 14:05:18"
40251,8,1.1000,0,"2021-08-21 14:05:18"
40252,4,4.4000,0,"2021-08-21 14:05:18"
40253,44,19.1000,3,"2021-08-21 14:05:18"
40254,46,9.2000,3,"2021-08-21 14:05:18"
40255,4,4.4000,0,"2021-08-21 14:05:18"
40256,9,3.7000,0,"2021-08-21 14:05:18"
40257,4,1.3000,0,"2021-08-21 14:05:18"
40258,21,3.9000,0,"2021-08-21 14:05:18"
40259,44,3.4000,0,"2021-08-21 14:05:18"
40260,41,1.1000,0,"2021-08-21 14:05:18"
40261,8,4.7000,0,"2021-08-21 14:05:18"
40262,7,3.3000,0,"2021-08-21 14:05:18"
40263,3,3.1000,0,"2021-08-21 14:05:18"
40264,5,1.3000,0,"2021-08-21 14:05:18"
40265,9,1.2000,0,"2021-08-21 14:05:18"
40266,36,4.7000,0,"2021-08-21 14:05:18"
40267,31,3.3000,0,"2021-08-21 14:05:18"
40268,45,4.0000,0,"2021-08-21 14:05:18"
40269,44,1.3000,0,"2021-08-21 14:05:18"
40270,9,0.6000,0,"2021-08-21 14:05:18"
40271,10,4.8000,0,"2021-08-21 14:05:18"
40272,2,1.7000,0,"2021-08-21 14:05:18"
40273,5,2.4000,0,"2021-08-21 14:05:18"
40274,9,0.5000,0,"2021-08-21 14:05:18"
40275,10,5.0000,0,"2021-08-21 14:05:18"
40276,10,4.9000,0,"2021-08-21 14:05:18"
40277,10,2.2000,0,"2021-08-21 14:05:18"
40278,6,4.3000,0,"2021-08-21 14:05:18"
40279,6,3.4000,0,"2021-08-21 14:05:18"
40280,42,2.3000,0,"2021-10-28 21:00:35"
40281,14,1.5000,0,"2021-10-28 21:00:35"
40282,32,4.1000,0,"2021-10-28 21:00:35"
40283,6,5.0000,0,"2021-10-28 21:00:35"
40284,9,3.1000,0,"2021-10-28 21:00:35"
40285,8,0.8000,0,"2021-10-28 21:00:35"
40286,21,1.2000,0,"2020-08-18 20:43:26"
40287,39,3.4000,0,"2020-08-18 20:43:26"
40288,42,3.9000,0,"2020-08-18 20:43:26"
40289,40,0.9000,0,"2020-08-18 20:43:26"
40290,4,2.2000,0,"2020-08-18 20:43:26"
40291,3,4.5000,0,"2020-08-18 20:43:26"
40292,9,4.4000,0,"2020-08-18 20:43:26"
40293,2,3.2000,0,"2020-08-18 20:43:26"
40294,45,4.4000,0,"2025-02-05 00:11:09"
40295,44,1.8000,0,"2025-02-05 00:11:09"
40296,27,1.5000,0,"2025-02-05 00:11:09"
40297,4,2.6000,0,"2025-02-05 00:11:09"
40298,2,1.3000,0,"2025-02-05 00:11:09"
40299,2,0.7000,0,"2025-02-05 00:11:09"
40300,8,3.8000,0,"2025-02-05 00:11:09"
40301,6,3.8000,0,"2025-02-05 00:11:09"
40302,28,3.5000,0,"2022-08-27 10:16:59"
40303,46,0.8000,0,"2022-08-27 10:16:59"
40304,36,4.3000,0,"2022-08-27 10:16:59"
40305,10,4.4000,0,"2022-08-27 10:16:59"
40306,7,1.4000,0,"2022-08-27 10:16:59"
40307,4,1.6000,0,"2022-08-27 10:16:59"
40308,7,2.9000,0,"2022-08-27 10:16:59"
40309,9,4.7000,0,"2022-08-27 10:16:59"
40310,10,2.9000,0,"2022-08-27 10:16:59"
40311,3,4.7000,0,"2022-08-27 10:16:59"
40312,4,2.9000,0,"2022-08-27 10:16:59"
40313,41,3.2000,0,"2022-08-27 10:16:59"
40314,38,2.5000,0,"2022-08-27 10:16:59"
40315,41,4.5000,0,"2022-08-27 10:16:59"
40316,82,8.6000,0,"2022-08-27 10:16:59"
40317,36,10.2000,1,"2022-08-27 10:16:59"
40318,8,1.9000,0,"2022-08-27 10:16:59"
40319,9,2.4000,0,"2022-08-27 10:16:59"
40320,10,4.5000,0,"2022-08-27 10:16:59"
40321,6,2.9000,0,"2022-08-27 10:16:59"
40322,10,1.1000,0,"2022-08-27 10:16:59"
40323,10,5.0000,0,"2022-08-27 10:16:59"
40324,35,0.6000,0,"2022-08-27 10:16:59"
40325,14,4.6000,0,"2022-08-27 10:16:59"
40326,43,2.1000,0,"2022-08-27 10:16:59"
40327,31,0.9000,0,"2022-08-27 10:16:59"
40328,7,3.1000,0,"2022-08-27 10:16:59"
40329,2,3.6000,0,"2022-08-27 10:16:59"
40330,3,3.2000,0,"2022-08-27 10:16:59"
40331,8,1.8000,0,"2022-08-27 10:16:59"
40332,10,1.0000,0,"2022-08-27 10:16:59"
40333,8,1.0000,0,"2022-08-27 10:16:59"
40334,10,0.8000,0,"2022-08-27 10:16:59"
40335,3,3.5000,0,"2022-08-27 10:16:59"
40336,3,1.9000,0,"2022-08-27 10:16:59"
40337,38,2.0000,0,"2021-05-11 21:54:22"
40338,49,4.9000,0,"2021-05-11 21:54:22"
40339,49,2.1000,0,"2021-05-11 21:54:22"
40340,2,2.5000,0,"2021-05-11 21:54:22"
40341,6,0.5000,0,"2021-05-11 21:54:22"
40342,7,1.1000,0,"2021-05-11 21:54:22"
40343,5,4.6000,0,"2021-05-11 21:54:22"
40344,2,2.7000,0,"2021-05-11 21:54:22"
40345,16,2.4000,0,"2023-04-10 21:49:15"
40346,43,3.7000,0,"2023-04-10 21:49:15"
40347,43,0.5000,0,"2023-04-10 21:49:15"
40348,24,3.4000,0,"2023-04-10 21:49:15"
40349,7,3.8000,0,"2023-04-10 21:49:15"
40350,6,3.0000,0,"2023-04-10 21:49:15"
40351,8,1.0000,0,"2023-04-10 21:49:15"
40352,6,0.9000,0,"2023-04-10 21:49:15"
40353,49,3.7000,1,"2024-04-05 16:11:44"
40354,39,2.6000,0,"2024-04-05 16:11:44"
40355,26,2.6000,0,"2024-04-05 16:11:44"
40356,45,0.9000,0,"2024-04-05 16:11:44"
40357,31,4.7000,0,"2024-04-05 16:11:44"
40358,46,0.6000,0,"2024-04-05 16:11:44"
40359,29,3.9000,0,"2025-12-25 03:05:38"
40360,46,4.3000,0,"2025-12-25 03:05:38"
40361,48,4.8000,0,"2025-12-25 03:05:38"
40362,42,4.5000,0,"2025-12-25 03:05:38"
40363,48,4.0000,0,"2025-12-25 03:05:38"
40364,21,2.6000,0,"2025-12-25 03:05:38"
40365,4,3.1000,0,"2025-12-25 03:05:38"
40366,7,3.4000,0,"2025-12-25 03:05:38"
40367,9,1.1000,0,"2025-12-25 03:05:38"
40368,10,4.9000,0,"2025-12-25 03:05:38"
40369,3,1.8000,0,"2025-12-25 03:05:38"
40370,6,3.9000,0,"2025-12-25 03:05:38"
40371,48,0.9000,0,"2024-11-21 14:33:34"
40372,43,0.7000,0,"2024-11-21 14:33:34"
40373,14,3.6000,0,"2024-11-21 14:33:34"
40374,43,3.0000,0,"2024-11-21 14:33:34"
40375,35,3.6000,0,"2024-11-21 14:33:34"
40376,17,3.4000,0,"2024-11-21 14:33:34"
40377,41,3.0000,0,"2025-03-25 19:44:03"
40378,47,0.9000,0,"2025-03-25 19:44:03"
40379,10,0.6000,0,"2025-03-25 19:44:03"
40380,9,4.2000,0,"2025-03-25 19:44:03"
40381,3,4.6000,0,"2025-03-25 19:44:03"
40382,3,1.5000,0,"2025-03-25 19:44:03"
40383,33,4.5000,0,"2021-11-01 20:25:54"
40384,21,2.1000,0,"2021-11-01 20:25:54"
40385,7,0.6000,0,"2021-11-01 20:25:54"
40386,3,2.1000,0,"2021-11-01 20:25:54"
40387,10,3.9000,0,"2021-11-01 20:25:54"
40388,6,2.6000,0,"2021-11-01 20:25:54"
40389,28,3.1000,0,"2025-01-06 20:59:26"
40390,26,5.0000,1,"2025-01-06 20:59:26"
40391,20,0.6000,0,"2025-01-06 20:59:26"
40392,29,4.0000,0,"2025-01-06 20:59:26"
40393,30,1.4000,0,"2025-01-06 20:59:26"
40394,3,2.4000,0,"2025-01-06 20:59:26"
40395,3,4.1000,0,"2025-01-06 20:59:26"
40396,6,2.6000,0,"2025-01-06 20:59:26"
40397,38,4.6000,0,"2024-02-15 03:38:02"
40398,14,2.0000,0,"2024-02-15 03:38:02"
40399,7,3.8000,0,"2024-02-15 03:38:02"
40400,2,3.1000,0,"2024-02-15 03:38:02"
40401,3,3.9000,1,"2024-02-15 03:38:02"
40402,6,3.1000,0,"2024-02-15 03:38:02"
40403,6,0.7000,0,"2024-02-15 03:38:02"
40404,5,4.7000,0,"2024-02-15 03:38:02"
40405,13,1.6000,0,"2022-05-31 00:39:03"
40406,11,0.5000,0,"2022-05-31 00:39:03"
40407,16,2.4000,0,"2022-05-31 00:39:03"
40408,33,1.0000,0,"2022-05-31 00:39:03"
40409,36,1.6000,0,"2022-05-31 00:39:03"
40410,23,0.5000,0,"2022-05-31 00:39:03"
40411,5,2.2000,0,"2022-05-31 00:39:03"
40412,4,1.0000,0,"2022-05-31 00:39:03"
40413,4,3.9000,0,"2022-05-31 00:39:03"
40414,3,4.2000,0,"2022-05-31 00:39:03"
40415,17,4.4000,0,"2022-02-23 02:44:12"
40416,38,1.4000,0,"2022-02-23 02:44:12"
40417,31,1.2000,0,"2022-02-23 02:44:12"
40418,10,4.2000,0,"2022-02-23 02:44:12"
40419,4,2.4000,0,"2022-02-23 02:44:12"
40420,10,1.1000,0,"2022-02-23 02:44:12"
40421,3,2.5000,0,"2022-02-23 02:44:12"
40422,10,4.2000,0,"2022-02-23 02:44:12"
40423,17,4.8000,0,"2023-12-25 22:47:24"
40424,21,0.7000,0,"2023-12-25 22:47:24"
40425,21,3.7000,0,"2023-12-25 22:47:24"
40426,4,1.6000,0,"2023-12-25 22:47:24"
40427,6,1.5000,0,"2023-12-25 22:47:24"
40428,10,1.5000,0,"2023-12-25 22:47:24"
40429,48,2.6000,0,"2024-02-15 10:10:57"
40430,45,1.4000,0,"2024-02-15 10:10:57"
40431,37,3.5000,0,"2024-02-15 10:10:57"
40432,36,0.6000,0,"2024-02-15 10:10:57"
40433,7,2.3000,0,"2024-02-15 10:10:57"
40434,8,1.7000,0,"2024-02-15 10:10:57"
40435,7,2.5000,0,"2024-02-15 10:10:57"
40436,6,4.2000,0,"2024-02-15 10:10:57"
40437,16,2.3000,0,"2024-02-15 10:10:57"
40438,34,3.1000,0,"2024-02-15 10:10:57"
40439,20,2.4000,0,"2025-04-18 03:30:31"
40440,28,0.8000,0,"2025-04-18 03:30:31"
40441,8,2.4000,0,"2025-04-18 03:30:31"
40442,6,1.2000,0,"2025-04-18 03:30:31"
40443,5,1.1000,0,"2025-04-18 03:30:31"
40444,3,2.7000,0,"2025-04-18 03:30:31"
40445,5,2.3000,0,"2025-04-18 03:30:31"
40446,5,3.4000,0,"2025-04-18 03:30:31"
40447,26,2.7000,0,"2021-05-20 22:53:07"
40448,30,2.1000,0,"2021-05-20 22:53:07"
40449,20,2.7000,0,"2021-05-20 22:53:07"
40450,21,3.3000,0,"2021-05-20 22:53:07"
40451,43,2.0000,0,"2021-05-20 22:53:07"
40452,7,1.2000,0,"2021-05-20 22:53:07"
40453,6,4.1000,0,"2021-05-20 22:53:07"
40454,6,4.1000,0,"2021-05-20 22:53:07"
40455,4,4.6000,0,"2021-05-20 22:53:07"
40456,7,2.9000,0,"2021-05-20 22:53:07"
40457,9,4.5000,0,"2021-05-20 22:53:07"
40458,10,1.9000,0,"2021-05-20 22:53:07"
40459,12,0.9000,0,"2020-12-10 00:30:04"
40460,13,3.4000,0,"2020-12-10 00:30:04"
40461,49,4.0000,0,"2020-12-10 00:30:04"
40462,7,3.8000,0,"2020-12-10 00:30:04"
40463,9,4.5000,0,"2020-12-10 00:30:04"
40464,2,3.1000,0,"2020-12-10 00:30:04"
40465,2,0.9000,0,"2020-12-10 00:30:04"
40466,5,1.0000,0,"2020-12-10 00:30:04"
40467,3,3.2000,0,"2020-12-10 00:30:04"
40468,7,3.5000,0,"2020-12-10 00:30:04"
40469,4,3.2000,0,"2020-12-10 00:30:04"
40470,45,1.6000,0,"2020-12-10 00:30:04"
40471,45,2.7000,0,"2020-12-10 00:30:04"
40472,29,4.7000,0,"2020-12-10 00:30:04"
40473,27,3.4000,0,"2020-12-10 00:30:04"
40474,39,1.9000,0,"2020-12-10 00:30:04"
40475,23,1.5000,0,"2020-12-10 00:30:04"
40476,9,3.2000,0,"2020-12-10 00:30:04"
40477,10,3.0000,0,"2020-12-10 00:30:04"
40478,2,5.0000,0,"2020-12-10 00:30:04"
40479,5,0.8000,0,"2020-12-10 00:30:04"
40480,10,3.2000,0,"2020-12-10 00:30:04"
40481,5,2.7000,0,"2020-12-10 00:30:04"
40482,31,4.2000,0,"2020-12-10 00:30:04"
40483,16,1.0000,0,"2020-12-10 00:30:04"
40484,15,2.1000,0,"2020-12-10 00:30:04"
40485,25,0.5000,0,"2020-12-10 00:30:04"
40486,50,4.3000,0,"2020-12-10 00:30:04"
40487,2,1.3000,0,"2020-12-10 00:30:04"
40488,2,3.2000,0,"2020-12-10 00:30:04"
40489,5,3.5000,0,"2020-12-10 00:30:04"
40490,10,1.8000,0,"2020-12-10 00:30:04"
40491,34,0.7000,0,"2024-09-12 03:59:06"
40492,29,5.0000,0,"2024-09-12 03:59:06"
40493,10,3.1000,0,"2024-09-12 03:59:06"
40494,8,3.8000,0,"2024-09-12 03:59:06"
40495,3,2.5000,0,"2024-09-12 03:59:06"
40496,2,1.8000,0,"2024-09-12 03:59:06"
40497,3,3.0000,0,"2024-09-12 03:59:06"
40498,3,1.0000,0,"2024-09-12 03:59:06"
40499,47,0.8000,0,"2021-03-25 13:17:11"
40500,13,4.0000,0,"2021-03-25 13:17:11"
40501,6,3.9000,1,"2021-03-25 13:17:11"
40502,2,3.3000,0,"2021-03-25 13:17:11"
40503,3,2.6000,0,"2021-03-25 13:17:11"
40504,6,4.3000,0,"2021-03-25 13:17:11"
40505,2,3.9000,0,"2021-03-25 13:17:11"
40506,8,0.7000,0,"2021-03-25 13:17:11"
40507,26,4.1000,0,"2021-03-25 13:17:11"
40508,29,4.1000,0,"2021-03-25 13:17:11"
40509,13,3.5000,0,"2021-03-25 13:17:11"
40510,38,4.2000,0,"2021-03-25 13:17:11"
40511,35,1.8000,0,"2021-03-25 13:17:11"
40512,16,2.0000,0,"2021-03-25 13:17:11"
40513,5,3.7000,0,"2021-03-25 13:17:11"
40514,4,4.0000,0,"2021-03-25 13:17:11"
40515,4,2.5000,0,"2021-03-25 13:17:11"
40516,10,1.2000,0,"2021-03-25 13:17:11"
40517,3,4.3000,0,"2021-03-25 13:17:11"
40518,9,4.8000,0,"2021-03-25 13:17:11"
40519,2,2.8000,0,"2021-03-25 13:17:11"
40520,26,4.8000,0,"2021-03-25 13:17:11"
40521,14,4.7000,0,"2021-03-25 13:17:11"
40522,10,3.5000,0,"2021-03-25 13:17:11"
40523,9,4.1000,0,"2021-03-25 13:17:11"
40524,5,3.0000,0,"2021-03-25 13:17:11"
40525,4,3.5000,0,"2021-03-25 13:17:11"
40526,45,3.7000,0,"2021-03-25 13:17:11"
40527,37,1.2000,0,"2021-03-25 13:17:11"
40528,29,2.2000,0,"2021-03-25 13:17:11"
40529,34,4.8000,0,"2021-03-25 13:17:11"
40530,50,1.8000,0,"2021-03-25 13:17:11"
40531,44,1.1000,0,"2020-09-30 10:54:36"
40532,41,2.0000,0,"2020-09-30 10:54:36"
