id,connections,avg_query_time_ms,slow_queries,created_at
45561,13,1.3000,0,"2026-01-20 03:59:49"
45562,16,4.6000,0,"2026-01-20 03:59:49"
45563,16,0.6000,0,"2026-01-20 03:59:49"
45564,18,2.8000,0,"2026-01-20 03:59:49"
45565,20,1.2000,0,"2026-01-20 03:59:49"
45566,45,5.0000,0,"2021-08-27 14:20:39"
45567,65,3.3000,0,"2021-08-27 14:20:39"
45568,69,1.3000,0,"2021-08-27 14:20:39"
45569,37,3.1000,0,"2021-08-27 14:20:39"
45570,63,0.7000,0,"2021-08-27 14:20:39"
45571,49,4.4000,0,"2021-08-27 14:20:39"
45572,49,4.6000,0,"2023-12-26 09:10:09"
45573,55,4.0000,0,"2023-12-26 09:10:09"
45574,31,1.3000,0,"2023-12-26 09:10:09"
45575,19,1.0000,0,"2023-12-26 09:10:09"
45576,8,2.0000,0,"2023-12-26 09:10:09"
45577,5,4.6000,0,"2023-12-26 09:10:09"
45578,15,3.8000,2,"2023-12-26 09:10:09"
45579,5,1.8000,0,"2023-12-26 09:10:09"
45580,11,0.9000,0,"2023-12-26 09:10:09"
45581,20,4.1000,0,"2023-12-26 09:10:09"
45582,13,2.2000,0,"2023-12-26 09:10:09"
45583,60,1.7000,0,"2023-12-26 09:10:09"
45584,33,3.9000,2,"2021-05-06 19:59:32"
45585,41,0.8000,0,"2021-05-06 19:59:32"
45586,12,4.8000,0,"2021-05-06 19:59:32"
45587,17,3.2000,0,"2021-05-06 19:59:32"
45588,9,4.9000,0,"2021-05-06 19:59:32"
45589,14,2.0000,0,"2021-05-06 19:59:32"
45590,46,1.8000,0,"2024-07-04 11:18:56"
45591,40,4.4000,0,"2024-07-04 11:18:56"
45592,39,1.7000,0,"2024-07-04 11:18:56"
45593,17,0.5000,0,"2024-07-04 11:18:56"
45594,16,1.1000,1,"2024-07-04 11:18:56"
45595,8,2.2000,0,"2024-07-04 11:18:56"
45596,14,3.6000,0,"2024-07-04 11:18:56"
45597,5,5.0000,0,"2024-07-04 11:18:56"
45598,18,2.9000,0,"2024-07-04 11:18:56"
45599,7,3.1000,0,"2024-07-04 11:18:56"
45600,7,2.7000,0,"2024-07-04 11:18:56"
45601,52,4.5000,0,"2024-07-04 11:18:56"
45602,59,2.1000,0,"2024-07-04 11:18:56"
45603,63,2.1000,0,"2024-07-04 11:18:56"
45604,8,3.9000,0,"2024-07-04 11:18:56"
45605,20,3.5000,0,"2024-07-04 11:18:56"
45606,13,3.9000,0,"2024-07-04 11:18:56"
45607,6,1.0000,0,"2024-07-04 11:18:56"
45608,11,0.7000,0,"2024-07-04 11:18:56"
45609,6,2.3000,0,"2024-07-04 11:18:56"
45610,66,4.9000,1,"2024-07-04 11:18:56"
45611,30,2.9000,2,"2024-07-04 11:18:56"
45612,46,1.5000,0,"2024-07-04 11:18:56"
45613,8,0.6000,0,"2024-07-04 11:18:56"
45614,11,1.0000,0,"2024-07-04 11:18:56"
45615,12,4.5000,0,"2024-07-04 11:18:56"
45616,11,1.7000,0,"2024-07-04 11:18:56"
45617,19,4.0000,0,"2024-07-04 11:18:56"
45618,37,1.5000,0,"2024-07-04 11:18:56"
45619,45,1.7000,0,"2024-07-04 11:18:56"
45620,62,1.5000,0,"2024-07-04 11:18:56"
45621,55,4.8000,0,"2024-07-04 11:18:56"
45622,63,3.5000,0,"2022-01-17 15:37:41"
45623,36,2.2000,1,"2022-01-17 15:37:41"
45624,37,0.7000,0,"2022-01-17 15:37:41"
45625,40,2.0000,0,"2022-01-17 15:37:41"
45626,39,3.3000,0,"2022-01-17 15:37:41"
45627,66,1.4000,0,"2022-01-17 15:37:41"
45628,32,2.0000,0,"2024-06-26 17:41:17"
45629,33,1.2000,0,"2024-06-26 17:41:17"
45630,42,0.9000,0,"2024-06-26 17:41:17"
45631,56,0.6000,0,"2024-06-26 17:41:17"
45632,50,4.3000,0,"2024-06-26 17:41:17"
45633,49,4.5000,0,"2024-06-26 17:41:17"
45634,48,2.8000,0,"2024-06-26 17:41:17"
45635,16,3.7000,0,"2024-06-26 17:41:17"
45636,31,1.4000,0,"2022-05-19 18:36:29"
45637,43,1.7000,0,"2022-05-19 18:36:29"
45638,41,2.6000,0,"2022-05-19 18:36:29"
45639,58,2.9000,0,"2022-05-19 18:36:29"
45640,67,1.7000,0,"2022-05-19 18:36:29"
45641,11,3.5000,0,"2022-05-19 18:36:29"
45642,7,3.6000,0,"2022-05-19 18:36:29"
45643,17,3.7000,0,"2022-05-19 18:36:29"
45644,45,2.2000,1,"2021-02-10 21:10:54"
45645,63,3.7000,0,"2021-02-10 21:10:54"
45646,33,1.3000,0,"2021-02-10 21:10:54"
45647,41,2.3000,0,"2021-02-10 21:10:54"
45648,54,3.5000,0,"2021-02-10 21:10:54"
45649,5,0.7000,0,"2021-02-10 21:10:54"
45650,20,4.0000,0,"2021-02-10 21:10:54"
45651,18,4.6000,0,"2021-02-10 21:10:54"
45652,30,2.2000,0,"2021-01-11 23:29:47"
45653,43,4.9000,0,"2021-01-11 23:29:47"
45654,68,3.9000,0,"2021-01-11 23:29:47"
45655,10,2.0000,0,"2021-01-11 23:29:47"
45656,14,0.9000,0,"2021-01-11 23:29:47"
45657,13,1.3000,0,"2021-01-11 23:29:47"
45658,41,4.7000,0,"2024-07-29 19:13:53"
45659,34,1.6000,0,"2024-07-29 19:13:53"
45660,61,1.6000,0,"2024-07-29 19:13:53"
45661,43,3.0000,0,"2024-07-29 19:13:53"
45662,65,3.0000,0,"2024-07-29 19:13:53"
45663,10,2.1000,0,"2024-07-29 19:13:53"
45664,17,1.8000,0,"2024-07-29 19:13:53"
45665,18,5.0000,0,"2024-07-29 19:13:53"
45666,59,3.4000,0,"2024-06-24 15:22:06"
45667,51,3.3000,0,"2024-06-24 15:22:06"
45668,31,3.7000,0,"2024-06-24 15:22:06"
45669,59,3.2000,1,"2024-06-24 15:22:06"
45670,41,2.2000,0,"2024-06-24 15:22:06"
45671,53,3.3000,0,"2024-06-24 15:22:06"
45672,31,4.5000,0,"2024-01-10 13:25:41"
45673,41,3.1000,0,"2024-01-10 13:25:41"
45674,59,0.6000,0,"2024-01-10 13:25:41"
45675,17,2.0000,0,"2024-01-10 13:25:41"
45676,20,4.3000,0,"2024-01-10 13:25:41"
45677,11,4.2000,0,"2024-01-10 13:25:41"
45678,12,4.8000,0,"2024-01-10 13:25:41"
45679,57,3.0000,0,"2024-01-10 13:25:41"
45680,31,3.0000,0,"2024-01-10 13:25:41"
45681,62,4.5000,0,"2024-01-10 13:25:41"
45682,52,4.9000,0,"2020-10-26 20:23:15"
45683,45,1.0000,0,"2020-10-26 20:23:15"
45684,49,2.5000,0,"2020-10-26 20:23:15"
45685,45,4.6000,0,"2020-10-26 20:23:15"
45686,54,4.1000,0,"2020-10-26 20:23:15"
45687,13,4.7000,0,"2020-10-26 20:23:15"
45688,17,0.8000,0,"2020-10-26 20:23:15"
45689,14,1.1000,0,"2020-10-26 20:23:15"
45690,51,1.3000,0,"2021-09-17 16:20:17"
45691,65,3.9000,0,"2021-09-17 16:20:17"
45692,34,2.0000,0,"2021-09-17 16:20:17"
45693,66,3.3000,0,"2021-09-17 16:20:17"
45694,45,4.1000,0,"2021-09-17 16:20:17"
45695,56,0.8000,0,"2021-09-17 16:20:17"
45696,62,2.8000,0,"2021-09-17 16:20:17"
45697,60,0.9000,0,"2021-09-17 16:20:17"
45698,59,0.9000,0,"2024-01-15 23:46:48"
45699,60,3.2000,0,"2024-01-15 23:46:48"
45700,17,2.0000,0,"2024-01-15 23:46:48"
45701,15,2.8000,0,"2024-01-15 23:46:48"
45702,13,2.8000,1,"2024-01-15 23:46:48"
45703,20,4.9000,0,"2024-01-15 23:46:48"
45704,11,4.2000,0,"2024-01-15 23:46:48"
45705,11,2.3000,0,"2024-01-15 23:46:48"
45706,57,0.6000,0,"2025-07-11 12:26:29"
45707,63,0.8000,0,"2025-07-11 12:26:29"
45708,43,4.8000,0,"2025-07-11 12:26:29"
45709,58,4.0000,0,"2025-07-11 12:26:29"
45710,54,2.4000,0,"2025-07-11 12:26:29"
45711,37,0.8000,0,"2025-07-11 12:26:29"
45712,39,1.6000,0,"2025-07-11 12:26:29"
45713,68,1.0000,0,"2025-07-11 12:26:29"
45714,63,4.4000,0,"2022-04-19 03:04:06"
45715,49,4.7000,0,"2022-04-19 03:04:06"
45716,10,3.5000,0,"2022-04-19 03:04:06"
45717,8,4.8000,0,"2022-04-19 03:04:06"
45718,11,2.1000,0,"2022-04-19 03:04:06"
45719,16,0.9000,0,"2022-04-19 03:04:06"
45720,14,3.1000,0,"2022-04-19 03:04:06"
45721,16,4.9000,0,"2022-04-19 03:04:06"
45722,66,1.5000,0,"2025-04-17 19:42:21"
45723,51,3.1000,0,"2025-04-17 19:42:21"
45724,59,4.5000,0,"2025-04-17 19:42:21"
45725,19,3.0000,0,"2025-04-17 19:42:21"
45726,13,2.2000,0,"2025-04-17 19:42:21"
45727,15,3.4000,0,"2025-04-17 19:42:21"
45728,47,2.1000,0,"2020-10-30 15:49:08"
45729,65,4.6000,0,"2020-10-30 15:49:08"
45730,47,3.0000,0,"2020-10-30 15:49:08"
45731,40,4.3000,0,"2020-10-30 15:49:08"
45732,55,2.6000,0,"2020-10-30 15:49:08"
45733,46,0.8000,0,"2020-10-30 15:49:08"
45734,64,3.2000,0,"2020-10-23 17:15:08"
45735,50,0.9000,0,"2020-10-23 17:15:08"
45736,33,3.8000,0,"2020-10-23 17:15:08"
45737,39,3.3000,0,"2020-10-23 17:15:08"
45738,58,1.3000,0,"2020-10-23 17:15:08"
45739,10,2.5000,0,"2020-10-23 17:15:08"
45740,42,4.1000,0,"2020-10-13 23:19:30"
45741,37,1.7000,0,"2020-10-13 23:19:30"
45742,54,3.4000,0,"2020-10-13 23:19:30"
45743,69,3.0000,0,"2020-10-13 23:19:30"
45744,7,2.3000,0,"2020-10-13 23:19:30"
45745,7,4.9000,0,"2020-10-13 23:19:30"
45746,19,4.4000,0,"2020-10-13 23:19:30"
45747,15,3.7000,0,"2020-10-13 23:19:30"
45748,39,2.2000,0,"2022-10-18 22:51:46"
45749,30,2.6000,0,"2022-10-18 22:51:46"
45750,53,0.9000,0,"2022-10-18 22:51:46"
45751,11,4.9000,0,"2022-10-18 22:51:46"
45752,10,0.7000,0,"2022-10-18 22:51:46"
45753,17,2.2000,0,"2022-10-18 22:51:46"
45754,7,1.7000,0,"2022-10-18 22:51:46"
45755,6,2.1000,0,"2022-10-18 22:51:46"
45756,48,2.3000,0,"2025-09-30 03:46:45"
45757,66,2.5000,0,"2025-09-30 03:46:45"
45758,8,2.7000,0,"2025-09-30 03:46:45"
45759,10,1.9000,0,"2025-09-30 03:46:45"
45760,6,3.6000,0,"2025-09-30 03:46:45"
45761,13,3.7000,0,"2025-09-30 03:46:45"
45762,5,3.8000,0,"2025-09-30 03:46:45"
45763,13,3.7000,0,"2025-09-30 03:46:45"
45764,55,3.4000,0,"2022-06-21 14:04:29"
45765,51,4.7000,0,"2022-06-21 14:04:29"
45766,38,4.9000,0,"2022-06-21 14:04:29"
45767,44,3.1000,0,"2022-06-21 14:04:29"
45768,33,1.6000,0,"2022-06-21 14:04:29"
45769,53,2.7000,0,"2022-06-21 14:04:29"
45770,41,4.1000,0,"2020-06-01 11:09:57"
45771,50,2.5000,0,"2020-06-01 11:09:57"
45772,52,1.0000,0,"2021-02-24 22:22:49"
45773,48,5.0000,0,"2021-02-24 22:22:49"
45774,60,2.0000,0,"2021-02-24 22:22:49"
45775,17,4.5000,0,"2021-02-24 22:22:49"
45776,18,4.6000,0,"2021-02-24 22:22:49"
45777,18,5.0000,0,"2021-02-24 22:22:49"
45778,5,4.3000,0,"2021-02-24 22:22:49"
45779,17,0.9000,0,"2021-02-24 22:22:49"
45780,66,4.2000,0,"2021-02-02 05:18:30"
45781,55,3.0000,0,"2021-02-02 05:18:30"
45782,14,2.8000,0,"2021-02-02 05:18:30"
45783,5,5.0000,0,"2021-02-02 05:18:30"
45784,17,5.0000,0,"2021-02-02 05:18:30"
45785,13,2.4000,0,"2021-02-02 05:18:30"
45786,16,2.8000,0,"2021-02-02 05:18:30"
45787,5,5.0000,0,"2021-02-02 05:18:30"
45788,35,3.6000,0,"2021-08-26 03:51:31"
45789,67,5.0000,0,"2021-08-26 03:51:31"
45790,10,2.4000,0,"2021-08-26 03:51:31"
45791,16,0.5000,0,"2021-08-26 03:51:31"
45792,10,4.3000,0,"2021-08-26 03:51:31"
45793,15,3.6000,0,"2021-08-26 03:51:31"
45794,14,4.8000,0,"2021-08-26 03:51:31"
45795,8,1.4000,0,"2021-08-26 03:51:31"
45796,46,0.6000,0,"2020-02-25 02:01:29"
45797,37,3.3000,0,"2020-02-25 02:01:29"
45798,50,0.7000,0,"2020-02-25 02:01:29"
45799,5,1.8000,0,"2020-02-25 02:01:29"
45800,5,3.0000,0,"2020-02-25 02:01:29"
45801,9,2.5000,0,"2020-02-25 02:01:29"
45802,13,2.1000,2,"2020-02-25 02:01:29"
45803,15,0.6000,0,"2020-02-25 02:01:29"
45804,42,2.2000,0,"2024-03-02 05:01:45"
45805,62,3.9000,0,"2024-03-02 05:01:45"
45806,48,2.6000,0,"2024-03-02 05:01:45"
45807,65,3.8000,2,"2024-03-02 05:01:45"
45808,12,4.4000,0,"2024-03-02 05:01:45"
45809,13,3.3000,0,"2024-03-02 05:01:45"
45810,8,1.3000,0,"2024-03-02 05:01:45"
45811,20,3.4000,0,"2024-03-02 05:01:45"
45812,13,5.0000,0,"2024-03-02 05:01:45"
45813,40,4.1000,0,"2024-03-02 05:01:45"
45814,56,4.0000,0,"2024-03-02 05:01:45"
45815,39,1.6000,0,"2024-03-02 05:01:45"
45816,61,0.6000,0,"2024-03-02 05:01:45"
45817,57,4.5000,1,"2024-03-02 05:01:45"
45818,34,3.0000,0,"2024-03-02 05:01:45"
45819,11,1.9000,0,"2024-03-02 05:01:45"
45820,11,3.3000,0,"2024-03-02 05:01:45"
45821,13,2.7000,0,"2024-03-02 05:01:45"
45822,10,3.2000,0,"2024-03-02 05:01:45"
45823,15,1.1000,0,"2024-03-02 05:01:45"
45824,31,0.9000,0,"2025-03-19 16:14:28"
45825,38,3.2000,0,"2025-03-19 16:14:28"
45826,51,2.4000,0,"2025-03-19 16:14:28"
45827,62,4.9000,0,"2025-03-19 16:14:28"
45828,55,3.6000,0,"2025-03-19 16:14:28"
45829,53,2.6000,0,"2025-03-19 16:14:28"
45830,61,1.9000,0,"2023-09-08 01:48:08"
45831,44,4.4000,0,"2023-09-08 01:48:08"
45832,37,2.4000,0,"2023-09-08 01:48:08"
45833,55,3.3000,0,"2023-09-08 01:48:08"
45834,36,0.7000,1,"2023-09-08 01:48:08"
45835,6,1.0000,0,"2023-09-08 01:48:08"
45836,11,0.9000,0,"2023-09-08 01:48:08"
45837,9,5.0000,0,"2023-09-08 01:48:08"
45838,10,2.2000,0,"2023-09-08 01:48:08"
45839,19,3.2000,0,"2023-09-08 01:48:08"
45840,13,2.0000,0,"2023-09-08 01:48:08"
45841,61,4.3000,0,"2023-09-08 01:48:08"
45842,64,4.0000,0,"2023-09-08 01:48:08"
45843,46,1.9000,0,"2023-09-08 01:48:08"
45844,66,2.3000,0,"2023-09-08 01:48:08"
45845,20,1.5000,0,"2023-09-08 01:48:08"
45846,18,3.4000,0,"2023-09-08 01:48:08"
45847,17,0.6000,0,"2023-09-08 01:48:08"
45848,18,4.1000,0,"2023-09-08 01:48:08"
45849,11,2.7000,0,"2023-09-08 01:48:08"
45850,18,3.8000,0,"2023-09-08 01:48:08"
45851,46,2.4000,0,"2023-09-08 01:48:08"
45852,43,1.5000,0,"2023-09-08 01:48:08"
45853,41,5.0000,0,"2023-09-08 01:48:08"
45854,53,2.6000,0,"2023-09-08 01:48:08"
45855,57,3.2000,0,"2023-09-08 01:48:08"
45856,11,1.9000,0,"2023-09-08 01:48:08"
45857,20,4.4000,0,"2023-09-08 01:48:08"
45858,9,4.9000,0,"2023-09-08 01:48:08"
45859,8,3.6000,0,"2023-09-08 01:48:08"
45860,20,3.3000,0,"2023-09-08 01:48:08"
45861,14,2.1000,0,"2023-09-08 01:48:08"
45862,35,2.9000,0,"2022-03-01 01:12:16"
45863,63,4.3000,0,"2022-03-01 01:12:16"
45864,61,4.7000,0,"2022-03-01 01:12:16"
45865,15,0.7000,0,"2022-03-01 01:12:16"
45866,7,3.0000,2,"2022-03-01 01:12:16"
45867,18,4.4000,0,"2022-03-01 01:12:16"
45868,15,4.9000,0,"2022-03-01 01:12:16"
45869,17,3.4000,0,"2022-03-01 01:12:16"
45870,59,1.0000,0,"2021-05-31 16:50:07"
45871,62,3.7000,0,"2021-05-31 16:50:07"
45872,47,4.7000,0,"2021-05-31 16:50:07"
45873,65,3.8000,0,"2021-05-31 16:50:07"
45874,54,1.0000,0,"2021-05-31 16:50:07"
45875,46,2.9000,0,"2021-05-31 16:50:07"
45876,65,2.3000,0,"2021-05-31 16:50:07"
45877,65,4.1000,0,"2021-05-31 16:50:07"
45878,45,2.8000,0,"2021-10-11 17:12:40"
45879,62,2.1000,0,"2021-10-11 17:12:40"
45880,42,2.6000,0,"2021-10-11 17:12:40"
45881,62,2.3000,0,"2021-10-11 17:12:40"
45882,47,1.5000,2,"2021-10-11 17:12:40"
45883,69,1.8000,0,"2021-10-11 17:12:40"
45884,65,2.3000,0,"2021-10-11 17:12:40"
45885,15,0.5000,0,"2021-10-11 17:12:40"
45886,62,2.7000,0,"2023-12-04 18:23:11"
45887,65,4.3000,0,"2023-12-04 18:23:11"
45888,64,1.6000,0,"2023-12-04 18:23:11"
45889,36,3.8000,0,"2023-12-04 18:23:11"
45890,10,1.3000,0,"2023-12-04 18:23:11"
45891,16,0.5000,0,"2023-12-04 18:23:11"
45892,44,0.5000,0,"2023-01-17 15:14:53"
45893,57,3.4000,0,"2023-01-17 15:14:53"
45894,57,0.5000,0,"2023-01-17 15:14:53"
45895,57,2.3000,0,"2023-01-17 15:14:53"
45896,54,3.0000,1,"2023-01-17 15:14:53"
45897,50,0.5000,0,"2023-01-17 15:14:53"
45898,68,2.7000,0,"2023-01-17 15:14:53"
45899,35,1.8000,0,"2023-01-17 15:14:53"
45900,34,4.9000,0,"2022-11-29 20:21:32"
45901,33,0.8000,0,"2022-11-29 20:21:32"
45902,70,1.9000,0,"2022-11-29 20:21:32"
45903,43,0.5000,0,"2022-11-29 20:21:32"
45904,48,0.9000,0,"2022-11-29 20:21:32"
45905,16,4.7000,0,"2022-11-29 20:21:32"
45906,6,3.1000,0,"2022-11-29 20:21:32"
45907,12,3.3000,0,"2022-11-29 20:21:32"
45908,68,2.3000,0,"2020-05-28 14:30:22"
45909,43,4.1000,0,"2020-05-28 14:30:22"
45910,45,0.5000,0,"2020-05-28 14:30:22"
45911,40,2.4000,0,"2020-05-28 14:30:22"
45912,59,0.9000,0,"2020-05-28 14:30:22"
45913,69,0.7000,0,"2020-05-28 14:30:22"
45914,58,2.5000,0,"2023-09-12 21:44:27"
45915,68,3.9000,0,"2023-09-12 21:44:27"
45916,36,1.3000,0,"2023-09-12 21:44:27"
45917,35,2.2000,0,"2023-09-12 21:44:27"
45918,63,2.1000,0,"2023-09-12 21:44:27"
45919,12,1.1000,0,"2023-09-12 21:44:27"
45920,19,0.7000,0,"2023-09-12 21:44:27"
45921,16,3.9000,0,"2023-09-12 21:44:27"
45922,51,5.0000,0,"2023-09-12 07:00:00"
45923,56,1.8000,0,"2023-09-12 07:00:00"
45924,17,3.9000,0,"2023-09-12 07:00:00"
45925,7,1.1000,0,"2023-09-12 07:00:00"
45926,14,1.5000,0,"2023-09-12 07:00:00"
45927,17,3.3000,0,"2023-09-12 07:00:00"
45928,7,1.0000,0,"2023-09-12 07:00:00"
45929,12,2.9000,0,"2023-09-12 07:00:00"
45930,5,0.9000,1,"2023-09-12 07:00:00"
45931,15,4.0000,0,"2023-09-12 07:00:00"
45932,60,5.0000,0,"2022-08-22 20:39:07"
45933,58,4.0000,0,"2022-08-22 20:39:07"
45934,52,4.7000,0,"2022-08-22 20:39:07"
45935,38,4.0000,0,"2022-08-22 20:39:07"
45936,51,3.6000,0,"2022-08-22 20:39:07"
45937,41,4.0000,0,"2022-08-22 20:39:07"
45938,7,3.5000,0,"2022-08-22 20:39:07"
45939,7,1.1000,0,"2022-08-22 20:39:07"
45940,19,4.3000,0,"2022-08-22 20:39:07"
45941,16,4.5000,0,"2022-08-22 20:39:07"
45942,36,1.4000,0,"2022-06-06 17:48:45"
45943,50,2.5000,0,"2022-06-06 17:48:45"
45944,70,2.2000,0,"2022-06-06 17:48:45"
45945,56,4.0000,0,"2022-06-06 17:48:45"
45946,61,3.9000,0,"2022-06-06 17:48:45"
45947,49,1.8000,0,"2022-06-06 17:48:45"
45948,31,0.5000,0,"2022-06-06 17:48:45"
45949,15,3.7000,0,"2022-06-06 17:48:45"
45950,61,3.9000,0,"2025-08-18 11:07:09"
45951,61,36.0000,4,"2025-08-18 11:07:09"
45952,53,5.0000,0,"2020-11-16 23:23:23"
45953,41,2.2000,0,"2020-11-16 23:23:23"
45954,51,3.6000,0,"2020-11-16 23:23:23"
45955,61,2.2000,0,"2020-11-16 23:23:23"
45956,51,1.8000,0,"2020-11-16 23:23:23"
45957,6,4.1000,0,"2020-11-16 23:23:23"
45958,17,4.7000,0,"2020-11-16 23:23:23"
45959,10,0.6000,0,"2020-11-16 23:23:23"
45960,67,5.0000,0,"2024-05-24 19:02:59"
45961,6,5.0000,0,"2024-05-24 19:02:59"
45962,5,3.3000,0,"2024-05-24 19:02:59"
45963,20,4.2000,0,"2024-05-24 19:02:59"
45964,11,4.6000,0,"2024-05-24 19:02:59"
45965,6,1.5000,0,"2024-05-24 19:02:59"
45966,9,1.2000,0,"2024-05-24 19:02:59"
45967,13,3.0000,0,"2024-05-24 19:02:59"
45968,10,1.7000,0,"2024-05-24 19:02:59"
45969,9,0.6000,0,"2024-05-24 19:02:59"
45970,9,4.9000,0,"2024-05-24 19:02:59"
45971,59,0.8000,0,"2024-05-24 19:02:59"
45972,43,4.0000,0,"2024-05-24 19:02:59"
45973,11,3.5000,1,"2024-05-24 19:02:59"
45974,6,2.9000,0,"2024-05-24 19:02:59"
45975,17,0.5000,0,"2024-05-24 19:02:59"
45976,42,1.5000,0,"2020-04-08 00:25:02"
45977,52,3.3000,0,"2020-04-08 00:25:02"
45978,41,3.4000,0,"2020-04-08 00:25:02"
45979,20,0.7000,0,"2020-04-08 00:25:02"
45980,7,3.9000,0,"2020-04-08 00:25:02"
45981,9,2.1000,0,"2020-04-08 00:25:02"
45982,51,2.1000,0,"2024-03-23 06:22:02"
45983,54,3.7000,0,"2024-03-23 06:22:02"
45984,19,2.7000,2,"2024-03-23 06:22:02"
45985,19,1.2000,0,"2024-03-23 06:22:02"
45986,13,0.7000,0,"2024-03-23 06:22:02"
45987,13,2.6000,0,"2024-03-23 06:22:02"
45988,5,4.4000,0,"2024-03-23 06:22:02"
45989,9,3.6000,0,"2024-03-23 06:22:02"
45990,48,1.3000,0,"2021-10-11 18:12:07"
45991,69,0.9000,0,"2021-10-11 18:12:07"
45992,62,3.6000,2,"2021-10-11 18:12:07"
45993,64,2.1000,0,"2021-10-11 18:12:07"
45994,18,3.5000,0,"2021-10-11 18:12:07"
45995,20,4.5000,0,"2021-10-11 18:12:07"
45996,36,4.5000,0,"2022-10-24 16:36:10"
45997,60,1.0000,0,"2022-10-24 16:36:10"
45998,31,0.7000,1,"2022-10-24 16:36:10"
45999,30,3.6000,0,"2022-10-24 16:36:10"
46000,47,1.9000,0,"2022-10-24 16:36:10"
46001,53,3.6000,0,"2022-10-24 16:36:10"
46002,30,3.2000,0,"2022-10-24 16:36:10"
46003,45,2.8000,0,"2022-10-24 16:36:10"
46004,66,4.7000,0,"2025-07-28 21:15:23"
46005,47,4.7000,0,"2025-07-28 21:15:23"
46006,53,4.3000,0,"2025-07-28 21:15:23"
46007,18,3.8000,0,"2025-07-28 21:15:23"
46008,9,1.1000,0,"2025-07-28 21:15:23"
46009,11,0.6000,0,"2025-07-28 21:15:23"
46010,69,4.4000,0,"2020-03-10 20:24:26"
46011,33,1.7000,0,"2020-03-10 20:24:26"
46012,40,1.7000,0,"2020-03-10 20:24:26"
46013,18,0.5000,0,"2020-03-10 20:24:26"
46014,5,1.3000,0,"2020-03-10 20:24:26"
46015,12,2.3000,0,"2020-03-10 20:24:26"
46016,57,4.7000,2,"2022-07-29 20:34:35"
46017,35,3.1000,0,"2022-07-29 20:34:35"
46018,36,3.8000,0,"2022-07-29 20:34:35"
46019,31,1.2000,0,"2022-07-29 20:34:35"
46020,55,3.5000,0,"2022-07-29 20:34:35"
46021,11,4.3000,0,"2022-07-29 20:34:35"
46022,17,1.8000,0,"2022-07-29 20:34:35"
46023,19,2.1000,0,"2022-07-29 20:34:35"
46024,67,1.3000,0,"2023-08-08 03:16:03"
46025,56,2.2000,0,"2023-08-08 03:16:03"
46026,52,3.2000,0,"2023-08-08 03:16:03"
46027,37,0.7000,0,"2023-08-08 03:16:03"
46028,61,4.2000,0,"2023-08-08 03:16:03"
46029,31,4.9000,0,"2023-08-08 03:16:03"
46030,30,1.5000,0,"2023-08-08 03:16:03"
46031,10,3.9000,0,"2023-08-08 03:16:03"
46032,14,0.9000,0,"2023-08-08 03:16:03"
46033,13,1.9000,0,"2023-08-08 03:16:03"
46034,11,4.8000,0,"2023-08-08 03:16:03"
46035,5,2.4000,0,"2023-08-08 03:16:03"
46036,66,2.0000,0,"2020-04-11 02:57:24"
46037,32,1.4000,0,"2020-04-11 02:57:24"
46038,61,0.7000,0,"2020-04-11 02:57:24"
46039,65,4.2000,0,"2020-04-11 02:57:24"
46040,57,4.5000,0,"2020-04-11 02:57:24"
46041,18,1.6000,0,"2020-04-11 02:57:24"
46042,15,3.5000,0,"2020-04-11 02:57:24"
46043,19,4.6000,0,"2020-04-11 02:57:24"
46044,16,1.4000,0,"2020-04-11 02:57:24"
46045,16,1.9000,0,"2020-04-11 02:57:24"
46046,8,4.3000,0,"2020-04-11 02:57:24"
46047,70,3.1000,0,"2020-04-11 02:57:24"
46048,57,2.6000,0,"2020-04-11 02:57:24"
46049,46,4.0000,0,"2020-04-11 02:57:24"
46050,33,1.4000,0,"2020-04-11 02:57:24"
46051,13,1.3000,0,"2020-04-11 02:57:24"
46052,7,2.7000,0,"2020-04-11 02:57:24"
46053,15,2.1000,0,"2020-04-11 02:57:24"
46054,15,4.8000,0,"2020-04-11 02:57:24"
46055,50,4.1000,0,"2020-04-11 02:57:24"
46056,70,3.2000,0,"2020-04-11 02:57:24"
46057,55,1.2000,0,"2020-04-11 02:57:24"
46058,58,0.9000,0,"2020-04-11 02:57:24"
46059,20,0.8000,0,"2020-04-11 02:57:24"
46060,12,1.0000,0,"2020-04-11 02:57:24"
46061,11,2.7000,0,"2020-04-11 02:57:24"
46062,15,2.9000,0,"2020-04-11 02:57:24"
46063,5,2.2000,0,"2020-04-11 02:57:24"
46064,16,0.9000,0,"2020-04-11 02:57:24"
46065,6,3.7000,0,"2020-04-11 02:57:24"
46066,15,2.9000,0,"2020-04-11 02:57:24"
46067,9,2.3000,0,"2020-04-11 02:57:24"
46068,44,3.0000,2,"2021-04-12 16:13:21"
46069,51,4.0000,0,"2021-04-12 16:13:21"
46070,58,3.7000,0,"2021-04-12 16:13:21"
46071,32,1.4000,0,"2021-04-12 16:13:21"
46072,30,2.1000,0,"2021-04-12 16:13:21"
46073,45,4.1000,0,"2021-04-12 16:13:21"
46074,55,3.4000,0,"2021-04-12 16:13:21"
46075,45,1.7000,0,"2021-04-12 16:13:21"
46076,51,2.3000,0,"2023-01-22 13:22:02"
46077,60,4.7000,0,"2023-01-22 13:22:02"
